,col,cluter0_q3,cluter0_q1,shape_c0_q3,shape_c0_q1,cv_q3_c0,cv_q1_c0,label,median_0,cluter2_q3,cluter2_q1,shape_c2_q3,shape_c2_q1,cv_q3_c2,cv_q1_c2,median_2,cluter1_q3,cluter1_q1,shape_c1_q3,shape_c1_q1,cv_q3_c1,cv_q1_c1,median_1,Q3,Q1,max_q3_equa,min_q3_equa,max_q1_equa,min_q1_equa
2282,['begin_OOA' 'end_C' 'D_change' 'CP_percent' 'C_percent'],[99.91145833],[5.81527778],"[array([72, 10])]","[array([72, 10])]",[106.79527048],[97.79621422],[2 2 2 ... 1 1 1],25.315416666666668,[156.89493056],[5.538125],"[array([52, 10])]","[array([52, 10])]",[77.21733365],[118.14120699],41.9525,[48.655],[1.81416667],"[array([143,  10])]","[array([143,  10])]",[93.32444722],[84.81442092],14.912916666666668,144.3199074074074,5.334814814814815,159.45083333333335,63.99120370370372,10.572037037037035,1.9607407407407405
6493,['begin_C' 'end_C' 'C_change' 'D_percent' 'B_percent' 'CP_percent'],[99.91145833],[5.81527778],"[array([72, 11])]","[array([72, 11])]",[106.79527048],[97.79621422],[2 2 2 ... 1 1 1],25.315416666666668,[156.89493056],[5.538125],"[array([52, 11])]","[array([52, 11])]",[77.21733365],[118.14120699],41.9525,[48.655],[1.81416667],"[array([143,  11])]","[array([143,  11])]",[93.32444722],[84.81442092],14.912916666666668,144.3199074074074,5.334814814814815,369.40648148148153,62.34064814814815,9.304259259259256,1.4363888888888894
2111,['begin_C' 'end_C' 'D_change' 'CP_percent' 'C_percent'],[99.91145833],[5.81527778],"[array([72, 10])]","[array([72, 10])]",[106.79527048],[97.79621422],[2 2 2 ... 1 1 1],25.315416666666668,[156.89493056],[5.538125],"[array([52, 10])]","[array([52, 10])]",[77.21733365],[118.14120699],41.9525,[48.655],[1.81416667],"[array([143,  10])]","[array([143,  10])]",[93.32444722],[84.81442092],14.912916666666668,144.3199074074074,5.334814814814815,369.40648148148153,77.165,14.97212962962963,1.4363888888888894
6869,['begin_OOA' 'end_C' 'C_change' 'B_percent' 'CP_percent' 'C_percent'],[99.91145833],[5.81527778],"[array([72, 11])]","[array([72, 11])]",[106.79527048],[97.79621422],[2 2 2 ... 1 1 1],25.315416666666668,[156.89493056],[5.538125],"[array([52, 11])]","[array([52, 11])]",[77.21733365],[118.14120699],41.9525,[48.655],[1.81416667],"[array([143,  11])]","[array([143,  11])]",[93.32444722],[84.81442092],14.912916666666668,144.3199074074074,5.334814814814815,438.4427777777778,76.43240740740741,9.300648148148147,1.6235185185185184
2282,['begin_OOA' 'end_C' 'D_change' 'C_percent' 'OOA_percent'],[99.91145833],[5.81527778],"[array([72, 10])]","[array([72, 10])]",[106.79527048],[97.79621422],[2 2 2 ... 1 1 1],25.315416666666668,[156.89493056],[5.538125],"[array([52, 10])]","[array([52, 10])]",[77.21733365],[118.14120699],41.9525,[48.655],[1.81416667],"[array([143,  10])]","[array([143,  10])]",[93.32444722],[84.81442092],14.912916666666668,144.3199074074074,5.334814814814815,355.4468518518518,67.0222222222222,10.699166666666665,1.763333333333333
6846,['begin_OOA' 'end_C' 'D_change' 'B_change' 'C_change' 'C_percent'],[99.91145833],[5.81527778],"[array([72, 11])]","[array([72, 11])]",[106.79527048],[97.79621422],[2 2 2 ... 1 1 1],25.315416666666668,[156.89493056],[5.538125],"[array([52, 11])]","[array([52, 11])]",[77.21733365],[118.14120699],41.9525,[48.655],[1.81416667],"[array([143,  11])]","[array([143,  11])]",[93.32444722],[84.81442092],14.912916666666668,144.3199074074074,5.334814814814815,355.4468518518518,67.0222222222222,10.699166666666665,1.763333333333333
2281,['begin_OOA' 'end_C' 'D_change' 'D_percent' 'CP_percent'],[99.91145833],[5.81527778],"[array([72, 10])]","[array([72, 10])]",[106.79527048],[97.79621422],[2 2 2 ... 1 1 1],25.315416666666668,[156.89493056],[5.538125],"[array([52, 10])]","[array([52, 10])]",[77.21733365],[118.14120699],41.9525,[48.655],[1.81416667],"[array([143,  10])]","[array([143,  10])]",[93.32444722],[84.81442092],14.912916666666668,144.3199074074074,5.334814814814815,355.4468518518518,67.0222222222222,10.699166666666665,1.763333333333333
578,['begin_OOA' 'end_C' 'C_change' 'C_percent'],[99.91145833],[5.81527778],"[array([72,  9])]","[array([72,  9])]",[106.79527048],[97.79621422],[2 2 2 ... 1 1 1],25.315416666666668,[156.89493056],[5.538125],"[array([52,  9])]","[array([52,  9])]",[77.21733365],[118.14120699],41.9525,[48.655],[1.81416667],"[array([143,   9])]","[array([143,   9])]",[93.32444722],[84.81442092],14.912916666666668,144.3199074074074,5.334814814814815,148.18083333333334,76.43240740740741,9.296481481481482,1.763333333333333
15742,"['begin_C' 'end_C' 'B_change' 'CP_change' 'C_change' 'D_percent'
 'B_percent']",[99.91145833],[5.81527778],"[array([72, 12])]","[array([72, 12])]",[106.79527048],[97.79621422],[2 2 2 ... 1 1 1],25.315416666666668,[156.89493056],[5.538125],"[array([52, 12])]","[array([52, 12])]",[77.21733365],[118.14120699],41.9525,[48.655],[1.81416667],"[array([143,  12])]","[array([143,  12])]",[93.32444722],[84.81442092],14.912916666666668,144.3199074074074,5.334814814814815,369.40648148148153,62.34064814814815,9.304259259259256,1.4363888888888894
15738,"['begin_C' 'end_C' 'D_change' 'C_change' 'D_percent' 'CP_percent'
 'C_percent']",[99.91145833],[5.81527778],"[array([72, 12])]","[array([72, 12])]",[106.79527048],[97.79621422],[2 2 2 ... 1 1 1],25.315416666666668,[156.89493056],[5.538125],"[array([52, 12])]","[array([52, 12])]",[77.21733365],[118.14120699],41.9525,[48.655],[1.81416667],"[array([143,  12])]","[array([143,  12])]",[93.32444722],[84.81442092],14.912916666666668,144.3199074074074,5.334814814814815,355.4468518518518,67.0222222222222,10.699166666666665,1.763333333333333
6493,['begin_C' 'end_C' 'C_change' 'D_percent' 'CP_percent' 'OOA_percent'],[99.91145833],[5.81527778],"[array([72, 11])]","[array([72, 11])]",[106.79527048],[97.79621422],[2 2 2 ... 1 1 1],25.315416666666668,[156.89493056],[5.538125],"[array([52, 11])]","[array([52, 11])]",[77.21733365],[118.14120699],41.9525,[48.655],[1.81416667],"[array([143,  11])]","[array([143,  11])]",[93.32444722],[84.81442092],14.912916666666668,144.3199074074074,5.334814814814815,148.18083333333334,76.43240740740741,9.296481481481482,1.763333333333333
576,['begin_OOA' 'end_C' 'B_change' 'D_percent'],[99.91145833],[5.81527778],"[array([72,  9])]","[array([72,  9])]",[106.79527048],[97.79621422],[2 2 2 ... 1 1 1],25.315416666666668,[156.89493056],[5.538125],"[array([52,  9])]","[array([52,  9])]",[77.21733365],[118.14120699],41.9525,[48.655],[1.81416667],"[array([143,   9])]","[array([143,   9])]",[93.32444722],[84.81442092],14.912916666666668,144.3199074074074,5.334814814814815,148.18083333333334,76.43240740740741,9.296481481481482,1.763333333333333
2111,['begin_C' 'end_C' 'D_change' 'CP_percent' 'OOA_percent'],[99.91145833],[5.81527778],"[array([72, 10])]","[array([72, 10])]",[106.79527048],[97.79621422],[2 2 2 ... 1 1 1],25.315416666666668,[156.89493056],[5.538125],"[array([52, 10])]","[array([52, 10])]",[77.21733365],[118.14120699],41.9525,[48.655],[1.81416667],"[array([143,  10])]","[array([143,  10])]",[93.32444722],[84.81442092],14.912916666666668,144.3199074074074,5.334814814814815,148.18083333333334,63.289629629629644,9.296481481481482,1.763333333333333
6866,['begin_OOA' 'end_C' 'CP_change' 'B_percent' 'CP_percent' 'C_percent'],[99.91145833],[5.81527778],"[array([72, 11])]","[array([72, 11])]",[106.79527048],[97.79621422],[2 2 2 ... 1 1 1],25.315416666666668,[156.89493056],[5.538125],"[array([52, 11])]","[array([52, 11])]",[77.21733365],[118.14120699],41.9525,[48.655],[1.81416667],"[array([143,  11])]","[array([143,  11])]",[93.32444722],[84.81442092],14.912916666666668,144.3199074074074,5.334814814814815,355.4468518518518,67.0222222222222,10.699166666666665,1.763333333333333
16368,"['begin_OOA' 'end_C' 'B_change' 'CP_change' 'C_change' 'B_percent'
 'C_percent']",[99.91145833],[5.81527778],"[array([72, 12])]","[array([72, 12])]",[106.79527048],[97.79621422],[2 2 2 ... 1 1 1],25.315416666666668,[156.89493056],[5.538125],"[array([52, 12])]","[array([52, 12])]",[77.21733365],[118.14120699],41.9525,[48.655],[1.81416667],"[array([143,  12])]","[array([143,  12])]",[93.32444722],[84.81442092],14.912916666666668,144.3199074074074,5.334814814814815,158.84064814814815,58.11111111111112,10.087777777777779,2.0799074074074073
16357,"['begin_OOA' 'end_C' 'D_change' 'B_change' 'B_percent' 'CP_percent'
 'C_percent']",[99.91145833],[5.81527778],"[array([72, 12])]","[array([72, 12])]",[106.79527048],[97.79621422],[2 2 2 ... 1 1 1],25.315416666666668,[156.89493056],[5.538125],"[array([52, 12])]","[array([52, 12])]",[77.21733365],[118.14120699],41.9525,[48.655],[1.81416667],"[array([143,  12])]","[array([143,  12])]",[93.32444722],[84.81442092],14.912916666666668,144.3199074074074,5.334814814814815,369.40648148148153,77.165,14.97212962962963,1.4363888888888894
32140,"['begin_OOA' 'end_C' 'B_change' 'C_change' 'D_percent' 'B_percent'
 'CP_percent' 'C_percent']",[99.91145833],[5.81527778],"[array([72, 13])]","[array([72, 13])]",[106.79527048],[97.79621422],[2 2 2 ... 1 1 1],25.315416666666668,[156.89493056],[5.538125],"[array([52, 13])]","[array([52, 13])]",[77.21733365],[118.14120699],41.9525,[48.655],[1.81416667],"[array([143,  13])]","[array([143,  13])]",[93.32444722],[84.81442092],14.912916666666668,144.3199074074074,5.334814814814815,355.4468518518518,67.0222222222222,10.699166666666665,1.763333333333333
6473,['begin_C' 'end_C' 'D_change' 'B_change' 'CP_percent' 'OOA_percent'],[99.91145833],[5.81527778],"[array([72, 11])]","[array([72, 11])]",[106.79527048],[97.79621422],[2 2 2 ... 1 1 1],25.315416666666668,[156.89493056],[5.538125],"[array([52, 11])]","[array([52, 11])]",[77.21733365],[118.14120699],41.9525,[48.655],[1.81416667],"[array([143,  11])]","[array([143,  11])]",[93.32444722],[84.81442092],14.912916666666668,144.3199074074074,5.334814814814815,438.4427777777778,76.43240740740741,9.300648148148147,1.6235185185185184
32129,"['begin_OOA' 'end_C' 'D_change' 'CP_change' 'C_change' 'D_percent'
 'B_percent' 'CP_percent']",[99.91145833],[5.81527778],"[array([72, 13])]","[array([72, 13])]",[106.79527048],[97.79621422],[2 2 2 ... 1 1 1],25.315416666666668,[156.89493056],[5.538125],"[array([52, 13])]","[array([52, 13])]",[77.21733365],[118.14120699],41.9525,[48.655],[1.81416667],"[array([143,  13])]","[array([143,  13])]",[93.32444722],[84.81442092],14.912916666666668,144.3199074074074,5.334814814814815,158.84064814814815,58.11111111111112,10.087777777777779,2.0799074074074073
6483,['begin_C' 'end_C' 'B_change' 'C_change' 'D_percent' 'CP_percent'],[99.91145833],[5.81527778],"[array([72, 11])]","[array([72, 11])]",[106.79527048],[97.79621422],[2 2 2 ... 1 1 1],25.315416666666668,[156.89493056],[5.538125],"[array([52, 11])]","[array([52, 11])]",[77.21733365],[118.14120699],41.9525,[48.655],[1.81416667],"[array([143,  11])]","[array([143,  11])]",[93.32444722],[84.81442092],14.912916666666668,144.3199074074074,5.334814814814815,369.40648148148153,77.165,14.97212962962963,1.4363888888888894
2287,['begin_OOA' 'end_C' 'CP_change' 'D_percent' 'CP_percent'],[99.91145833],[5.81527778],"[array([72, 10])]","[array([72, 10])]",[106.79527048],[97.79621422],[2 2 2 ... 1 1 1],25.315416666666668,[156.89493056],[5.538125],"[array([52, 10])]","[array([52, 10])]",[77.21733365],[118.14120699],41.9525,[48.655],[1.81416667],"[array([143,  10])]","[array([143,  10])]",[93.32444722],[84.81442092],14.912916666666668,144.3199074074074,5.334814814814815,369.40648148148153,77.165,14.97212962962963,1.4363888888888894
15739,"['begin_C' 'end_C' 'D_change' 'C_change' 'B_percent' 'CP_percent'
 'OOA_percent']",[99.91145833],[5.81527778],"[array([72, 12])]","[array([72, 12])]",[106.79527048],[97.79621422],[2 2 2 ... 1 1 1],25.315416666666668,[156.89493056],[5.538125],"[array([52, 12])]","[array([52, 12])]",[77.21733365],[118.14120699],41.9525,[48.655],[1.81416667],"[array([143,  12])]","[array([143,  12])]",[93.32444722],[84.81442092],14.912916666666668,144.3199074074074,5.334814814814815,438.4427777777778,76.43240740740741,9.300648148148147,1.6235185185185184
6486,['begin_C' 'end_C' 'B_change' 'D_percent' 'C_percent' 'OOA_percent'],[99.91145833],[5.81527778],"[array([72, 11])]","[array([72, 11])]",[106.79527048],[97.79621422],[2 2 2 ... 1 1 1],25.315416666666668,[156.89493056],[5.538125],"[array([52, 11])]","[array([52, 11])]",[77.21733365],[118.14120699],41.9525,[48.655],[1.81416667],"[array([143,  11])]","[array([143,  11])]",[93.32444722],[84.81442092],14.912916666666668,144.3199074074074,5.334814814814815,369.40648148148153,77.165,14.97212962962963,1.4363888888888894
6488,['begin_C' 'end_C' 'CP_change' 'C_change' 'D_percent' 'OOA_percent'],[99.91145833],[5.81527778],"[array([72, 11])]","[array([72, 11])]",[106.79527048],[97.79621422],[2 2 2 ... 1 1 1],25.315416666666668,[156.89493056],[5.538125],"[array([52, 11])]","[array([52, 11])]",[77.21733365],[118.14120699],41.9525,[48.655],[1.81416667],"[array([143,  11])]","[array([143,  11])]",[93.32444722],[84.81442092],14.912916666666668,144.3199074074074,5.334814814814815,159.45083333333335,63.99120370370372,10.572037037037035,1.9607407407407405
576,['begin_OOA' 'end_C' 'D_change' 'OOA_percent'],[99.91145833],[5.81527778],"[array([72,  9])]","[array([72,  9])]",[106.79527048],[97.79621422],[2 2 2 ... 1 1 1],25.315416666666668,[156.89493056],[5.538125],"[array([52,  9])]","[array([52,  9])]",[77.21733365],[118.14120699],41.9525,[48.655],[1.81416667],"[array([143,   9])]","[array([143,   9])]",[93.32444722],[84.81442092],14.912916666666668,144.3199074074074,5.334814814814815,369.40648148148153,62.34064814814815,9.304259259259256,1.4363888888888894
2117,['begin_C' 'end_C' 'CP_change' 'B_percent' 'C_percent'],[99.91145833],[5.81527778],"[array([72, 10])]","[array([72, 10])]",[106.79527048],[97.79621422],[2 2 2 ... 1 1 1],25.315416666666668,[156.89493056],[5.538125],"[array([52, 10])]","[array([52, 10])]",[77.21733365],[118.14120699],41.9525,[48.655],[1.81416667],"[array([143,  10])]","[array([143,  10])]",[93.32444722],[84.81442092],14.912916666666668,144.3199074074074,5.334814814814815,355.4468518518518,67.0222222222222,10.699166666666665,1.763333333333333
578,['begin_OOA' 'end_C' 'C_change' 'OOA_percent'],[99.91145833],[5.81527778],"[array([72,  9])]","[array([72,  9])]",[106.79527048],[97.79621422],[2 2 2 ... 1 1 1],25.315416666666668,[156.89493056],[5.538125],"[array([52,  9])]","[array([52,  9])]",[77.21733365],[118.14120699],41.9525,[48.655],[1.81416667],"[array([143,   9])]","[array([143,   9])]",[93.32444722],[84.81442092],14.912916666666668,144.3199074074074,5.334814814814815,355.4468518518518,67.0222222222222,10.699166666666665,1.763333333333333
6479,['begin_C' 'end_C' 'D_change' 'D_percent' 'C_percent' 'OOA_percent'],[99.91145833],[5.81527778],"[array([72, 11])]","[array([72, 11])]",[106.79527048],[97.79621422],[2 2 2 ... 1 1 1],25.315416666666668,[156.89493056],[5.538125],"[array([52, 11])]","[array([52, 11])]",[77.21733365],[118.14120699],41.9525,[48.655],[1.81416667],"[array([143,  11])]","[array([143,  11])]",[93.32444722],[84.81442092],14.912916666666668,144.3199074074074,5.334814814814815,369.40648148148153,77.165,14.97212962962963,1.4363888888888894
2111,['begin_C' 'end_C' 'D_change' 'B_percent' 'OOA_percent'],[99.91145833],[5.81527778],"[array([72, 10])]","[array([72, 10])]",[106.79527048],[97.79621422],[2 2 2 ... 1 1 1],25.315416666666668,[156.89493056],[5.538125],"[array([52, 10])]","[array([52, 10])]",[77.21733365],[118.14120699],41.9525,[48.655],[1.81416667],"[array([143,  10])]","[array([143,  10])]",[93.32444722],[84.81442092],14.912916666666668,144.3199074074074,5.334814814814815,355.4468518518518,67.0222222222222,10.699166666666665,1.763333333333333
2281,['begin_OOA' 'end_C' 'D_change' 'D_percent' 'C_percent'],[99.91145833],[5.81527778],"[array([72, 10])]","[array([72, 10])]",[106.79527048],[97.79621422],[2 2 2 ... 1 1 1],25.315416666666668,[156.89493056],[5.538125],"[array([52, 10])]","[array([52, 10])]",[77.21733365],[118.14120699],41.9525,[48.655],[1.81416667],"[array([143,  10])]","[array([143,  10])]",[93.32444722],[84.81442092],14.912916666666668,144.3199074074074,5.334814814814815,369.40648148148153,77.165,14.97212962962963,1.4363888888888894
2117,['begin_C' 'end_C' 'CP_change' 'CP_percent' 'C_percent'],[99.91145833],[5.81527778],"[array([72, 10])]","[array([72, 10])]",[106.79527048],[97.79621422],[2 2 2 ... 1 1 1],25.315416666666668,[156.89493056],[5.538125],"[array([52, 10])]","[array([52, 10])]",[77.21733365],[118.14120699],41.9525,[48.655],[1.81416667],"[array([143,  10])]","[array([143,  10])]",[93.32444722],[84.81442092],14.912916666666668,144.3199074074074,5.334814814814815,148.18083333333334,63.289629629629644,9.296481481481482,1.763333333333333
16354,"['begin_OOA' 'end_C' 'D_change' 'B_change' 'C_change' 'D_percent'
 'C_percent']",[99.91145833],[5.81527778],"[array([72, 12])]","[array([72, 12])]",[106.79527048],[97.79621422],[2 2 2 ... 1 1 1],25.315416666666668,[156.89493056],[5.538125],"[array([52, 12])]","[array([52, 12])]",[77.21733365],[118.14120699],41.9525,[48.655],[1.81416667],"[array([143,  12])]","[array([143,  12])]",[93.32444722],[84.81442092],14.912916666666668,144.3199074074074,5.334814814814815,369.40648148148153,77.165,14.97212962962963,1.4363888888888894
16364,"['begin_OOA' 'end_C' 'D_change' 'C_change' 'B_percent' 'CP_percent'
 'C_percent']",[99.91145833],[5.81527778],"[array([72, 12])]","[array([72, 12])]",[106.79527048],[97.79621422],[2 2 2 ... 1 1 1],25.315416666666668,[156.89493056],[5.538125],"[array([52, 12])]","[array([52, 12])]",[77.21733365],[118.14120699],41.9525,[48.655],[1.81416667],"[array([143,  12])]","[array([143,  12])]",[93.32444722],[84.81442092],14.912916666666668,144.3199074074074,5.334814814814815,355.4468518518518,67.0222222222222,10.699166666666665,1.763333333333333
6848,['begin_OOA' 'end_C' 'D_change' 'B_change' 'CP_percent' 'OOA_percent'],[99.91145833],[5.81527778],"[array([72, 11])]","[array([72, 11])]",[106.79527048],[97.79621422],[2 2 2 ... 1 1 1],25.315416666666668,[156.89493056],[5.538125],"[array([52, 11])]","[array([52, 11])]",[77.21733365],[118.14120699],41.9525,[48.655],[1.81416667],"[array([143,  11])]","[array([143,  11])]",[93.32444722],[84.81442092],14.912916666666668,144.3199074074074,5.334814814814815,148.18083333333334,76.43240740740741,9.296481481481482,1.763333333333333
2282,['begin_OOA' 'end_C' 'B_change' 'CP_change' 'C_change'],[99.91145833],[5.81527778],"[array([72, 10])]","[array([72, 10])]",[106.79527048],[97.79621422],[2 2 2 ... 1 1 1],25.315416666666668,[156.89493056],[5.538125],"[array([52, 10])]","[array([52, 10])]",[77.21733365],[118.14120699],41.9525,[48.655],[1.81416667],"[array([143,  10])]","[array([143,  10])]",[93.32444722],[84.81442092],14.912916666666668,144.3199074074074,5.334814814814815,369.40648148148153,77.165,14.97212962962963,1.4363888888888894
